Suburb,Postcode,Longitude,Latitude
YORKETOWN,5576,137.6000061,-35.01666641
YOUNGHUSBAND,5238,139.52000427,-34.88000107
YUMALI,5261,139.75,-35.5
YUNDI,5172,138.6333313,-35.31666565
YUNTA,5440,139.55000305,-32.56999969
ABBOTSHAM,7315,146.16667175,-41.21666718
ABELS BAY,7112,147.08332825,-43.21666718
ABERDEEN,7310,146.31666565,-41.25
ACACIA HILLS,7306,146.33332825,-41.26666641
ACTON,7170,145.8833313,-41.06666565
ACTON,7320,145.8833313,-41.06666565
ACTON PARK,7170,147.47900391,-42.8730011
ADVENTURE BAY,7150,147.31666565,-43.36666489
AKAROA,7216,148.30000305,-41.29999924
ALANVALE,7248,147.1166687,-41.38333511
ALBERTON,7263,147.78334045,-41.28333282
ALBION HEIGHTS,7050,147.33833313,-42.93333435
ALCOMIE,7330,145.18333435,-40.93333435
ALLENS RIVULET,7150,147.19999695,-43.01666641
ALONNAH,7150,147.25,-43.31666565
AMBLESIDE,7310,146.3666687,-41.20000076
ANDOVER,7120,147.44999695,-42.33333206
ANSONS BAY,7216,148.2666626,-41.03833389
ANSONS BAY,7264,148.2666626,-41.03833389
ANTILL PONDS,7120,147.3999939,-42.20000076
APOLLO BAY,7150,147.2666626,-43.16666794
APSLAWN,7190,148.16667175,-41.95000076
APSLEY,7030,147.1499939,-42.43333435
ARTHUR RIVER,7330,144.66667175,-41.04999924
ARTHURS LAKE,7030,146.94999695,-41.98333359
AUSTINS FERRY,7011,147.25,-42.78333282
AVOCA,7213,147.71665955,-41.78333282
BACK CREEK,7252,147.1166687,-41.04999924
BADEN,7120,147.46665955,-42.43333435
BADGER HEAD,7270,146.66667175,-41.09999847
BAGDAD,7030,147.21665955,-42.63333511
BAKERS BEACH,7307,146.6000061,-41.13333511
BALFOUR,7330,144.8999939,-41.25
BANCA,7265,147.80000305,-41.01666641
BANGOR,7267,147.1333313,-41.21666718
BARNES BAY,7150,147.3500061,-43.11666489
BARRETTA,7054,147.2666626,-43.04999924
BARRINGTON,7306,146.28334045,-41.33333206
BATTERY POINT,7004,147.33332825,-42.88333511
BEACONSFIELD,7270,146.81666565,-41.20000076
BEAUMARIS,7215,148.2666626,-41.41666794
BEAUTY POINT,7270,146.81666565,-41.16666794
BEECHFORD,7252,146.94999695,-41.03333282
BELL BAY,7253,146.8666687,-41.13333511
BELLERIVE,7018,147.3666687,-42.86666489
BELLINGHAM,7254,147.1499939,-41.01666641
BEN LOMOND,7212,147.68333435,-41.56666565
BERRIEDALE,7011,147.25,-42.81666565
BEULAH,7306,146.3833313,-41.45000076
BICHENO,7215,148.30400085,-41.87599945
BINALONG BAY,7216,148.30000305,-41.25
BIRCHS BAY,7162,147.2333374,-43.18333435
BIRRALEE,7303,146.81666565,-41.41666794
BISHOPSBOURNE,7301,146.9833374,-41.61666489
BLACK HILLS,7140,147.03334045,-42.73333359
BLACK RIVER,7321,145.30000305,-40.84999847
BLACKMANS BAY,7052,147.31666565,-43
BLACKSTONE HEIGHTS,7250,147.06666565,-41.45000076
BLACKWALL,7275,146.96665955,-41.29999924
BLACKWOOD CREEK,7301,146.8833313,-41.75
BLESSINGTON,7212,147.46665955,-41.53333282
BLUE ROCKS,7255,147.94999695,-40.06666565
BLUMONT,7260,147.3999939,-41.15000153
BLYTHE HEADS,7316,145.9833374,-41.08333206
BOAT HARBOUR,7321,145.6333313,-40.95000076
BOAT HARBOUR BEACH,7321,145.6166687,-40.91666794
BONNET HILL,7053,147.33332825,-42.96666718
BOOBYALLA,7264,147.8666687,-40.88333511
BOOMER BAY,7177,147.83332825,-42.84999847
BOTHWELL,7030,147,-42.38333511
BOYER,7140,147.1000061,-42.78333282
BRACKNELL,7302,146.93333435,-41.65000153
BRADYS LAKE,7140,146.5,-42.25
BRANDUM,7304,146.66667175,-41.81666565
BRANXHOLM,7261,147.78334045,-41.16666794
BREADALBANE,7258,147.18333435,-41.53333282
BREAM CREEK,7175,147.83332825,-42.81666565
BREONA,7304,146.69999695,-41.78333282
BRIDGENORTH,7277,146.96665955,-41.38333511
BRIDGEWATER,7030,147.21665955,-42.73333359
BRIDPORT,7262,147.38800049,-40.99499893
BRIGHTON,7030,147.25,-42.70000076
BRITTONS SWAMP,7330,144.96665955,-40.93333435
BROADMARSH,7030,147.1166687,-42.66666794
BROADMEADOWS,7330,145.06666565,-40.86666489
BRONTE PARK,7140,146.5,-42.13333511
BROOKLYN,7320,145.8999939,-41.06666565
BROOKS BAY,7116,147.0166626,-43.21666718
BRUNY ISLAND,7150,147.26800537,-43.20500183
BUCKLAND,7190,147.71665955,-42.61666489
BUNGAREE,7256,143.8999939,-39.78333282
BURNIE,7320,145.8999939,-41.04999924
BURNS CREEK,7212,147.4833374,-41.45000076
BUSHY PARK,7140,146.8999939,-42.71666718
BUTLERS GORGE,7140,146.2666626,-42.28333282
CAIRNS BAY,7109,146.95666504,-43.19333267
CAIRNS BAY,7116,146.95666504,-43.19333267
CALDER,7325,145.6333313,-41.06666565
CAMBRIDGE,7170,147.43333435,-42.83333206
CAMDALE,7320,145.83332825,-41.03333282
CAMENA,7316,145.96665955,-41.16666794
CAMPANIA,7026,147.41667175,-42.66666794
CAMPBELL TOWN,7210,147.4833374,-41.93333435
CAPE BARREN ISLAND,7257,148.0166626,-40.36666489
CAPE PORTLAND,7264,148.0166626,-40.76666641
CARLTON,7173,147.6333313,-42.86666489
CARLTON RIVER,7173,147.69999695,-42.86666489
CARMANTOWN,7316,146.05000305,-41.11666489
CARRICK,7291,147.0166626,-41.53333282
CASCADES,7004,147.28334045,-42.88333511
CASTLE FORBES BAY,7116,146.97332764,-43.13499832
CASTRA,7315,146.1166687,-41.31666565
CATAMARAN,7109,146.8833313,-43.56666565
CAVESIDE,7304,146.43333435,-41.59999847
CENTRAL CASTRA,7315,146.11833191,-41.28666687
CENTRAL PLATEAU,7304,146.56666565,-41.83333206
CETHANA,7306,146.1499939,-41.46666718
CHAIN OF LAGOONS,7215,148.28334045,-41.66666794
CHARLOTTE COVE,7112,147.1333313,-43.26666641
CHASM CREEK,7321,145.96665955,-41.06666565
CHIGWELL,7011,147.25,-42.79999924
CHRISTMAS HILLS,7330,145,-40.90000153
CHUDLEIGH,7304,146.4833374,-41.56666565
CLAREMONT,7011,147.25,-42.79999924
CLARENCE POINT,7270,146.81666565,-41.13333511
CLARENDON,7212,147.28334045,-41.63333511
CLARENDON VALE,7019,147.43333435,-42.90000153
CLAUDE ROAD,7306,146.27166748,-41.43500137
CLEVELAND,7211,147.3999939,-41.81666565
CLIFTON BEACH,7020,147.53334045,-42.98333359
CLUAN,7303,146.83332825,-41.58333206
COLEBROOK,7027,147.3666687,-42.53333282
COLES BAY,7215,148.28334045,-42.13333511
COLLINS CAP,7012,147.1499939,-42.84999847
COLLINSVALE,7012,147.18333435,-42.84999847
CONARA,7211,147.43333435,-41.83333206
CONINGHAM,7054,147.28334045,-43.08333206
CONNELLYS MARSH,7173,147.71665955,-42.88333511
COOEE,7320,145.8666687,-41.04999924
COPPING,7174,147.80000305,-42.81666565
CORINNA,7321,145.06666565,-41.65000153
CORNWALL,7215,148.1499939,-41.56666565
CORRA LINN,7250,147.22999573,-41.48833466
CORRA LINN,7258,147.22999573,-41.48833466
COUTA ROCKS,7330,144.66667175,-41.16666794
COWRIE POINT,7321,145.3666687,-40.84999847
CRABTREE,7109,147.08332825,-42.96666718
CRADLE MOUNTAIN,7306,145.93333435,-41.63333511
CRADOC,7109,147.03334045,-43.11666489
CRAMPS BAY,7030,146.81666565,-41.86666489
CRANBROOK,7190,148.06666565,-42
CRAYFISH CREEK,7321,145.3833313,-40.84999847
CREMORNE,7024,147.53334045,-42.96666718
CRESSY,7302,147.08332825,-41.68333435
CUCKOO,7260,147.56666565,-41.20000076
CUPRONA,7316,145.96665955,-41.13333511
CURRIE,7256,143.8500061,-39.93333435
CYGNET,7112,147.07333374,-43.15833282
DAIRY PLAINS,7304,146.5166626,-41.58333206
DEDDINGTON,7212,147.41667175,-41.59999847
DEE,7140,146.56666565,-42.25
DEEP BAY,7112,147.1000061,-43.20000076
DELORAINE,7304,146.6499939,-41.53333282
DENNES POINT,7150,147.3500061,-43.06666565
DERBY,7264,147.80000305,-41.15000153
DERWENT BRIDGE,7140,146.2333374,-42.13333511
DERWENT PARK,7009,147.28334045,-42.83333206
DETENTION,7321,145.44999695,-40.86666489
DEVIOT,7275,146.93333435,-41.23333359
DEVON HILLS,7300,147.16667175,-41.54999924
DEVONPORT,7310,146.3500061,-41.18333435
DIDDLEUM PLAINS,7259,147.5,-41.33333206
DILSTON,7252,147.06666565,-41.33333206
DOCTORS POINT,7304,146.68333435,-41.78333282
DOCTORS ROCKS,7325,145.77333069,-41.00666809
DODGES FERRY,7173,147.6166687,-42.84999847
DOLPHIN SANDS,7190,148.1000061,-42.08333206
DON,7310,146.31666565,-41.18333435
DOUGLAS RIVER,7215,148.25,-41.78333282
DOVER,7117,147.0166626,-43.31666565
DOWNLANDS,7320,145.8833313,-41.08333206
DOWSING POINT,7010,147.28334045,-42.81666565
DROMEDARY,7030,147.16667175,-42.75
DULCOT,7025,147.41667175,-42.78333282
DUNALLEY,7177,147.80000305,-42.88333511
DUNORLAN,7304,146.53334045,-41.48333359
DYNNYRNE,7005,147.31666565,-42.90000153
DYSART,7030,147.21665955,-42.58333206
EAGLEHAWK NECK,7179,147.91667175,-43.01666641
EAST CAM,7321,145.83332825,-41.04999924
EAST DEVONPORT,7310,146.3666687,-41.16666794
EAST LAUNCESTON,7250,147.15167236,-41.44166565
EAST RIDGLEY,7321,145.8500061,-41.15000153
EDDYSTONE,7264,148.33332825,-40.98333359
EDGCUMBE BEACH,7321,145.3999939,-40.84999847
EDITH CREEK,7330,145.1000061,-40.96666718
EGG LAGOON,7256,143.96665955,-39.66666794
EGGS AND BACON BAY,7112,147.1000061,-43.23333359
ELDERSLIE,7030,147.06666565,-42.59999847
ELDON,7027,147.43333435,-42.5
ELECTRONA,7054,147.25,-43.06666565
ELIZABETH TOWN,7304,146.56666565,-41.46666718
ELLENDALE,7140,146.71665955,-42.61666489
ELLIOTT,7325,145.78334045,-41.09999847
ELPHIN,7250,147.1499939,-41.43333435
EMITA,7255,147.91667175,-40
EMU HEIGHTS,7320,145.91667175,-41.06666565
ENGLISH TOWN,7212,147.5,-41.53333282
EPPING,7257,147.3500061,-41.75
EPPING FOREST,7211,147.3500061,-41.76666641
ERRIBA,7310,146.1166687,-41.45000076
EUGENANA,7310,146.31666565,-41.23333359
EVANDALE,7212,147.2333374,-41.56666565
EXETER,7275,146.93333435,-41.29999924
EXTON,7303,146.7333374,-41.51666641
FALMOUTH,7215,148.2666626,-41.5
FENTONBURY,7140,146.7666626,-42.65000153
FERN TREE,7054,147.2666626,-42.93333435
FINGAL,7214,147.96665955,-41.63333511
FIRTHSIDE,7050,147.30000305,-42.96666718
FITZGERALD,7140,146.6499939,-42.75
FLAGSTAFF GULLY,7015,147.3666687,-42.84999847
FLINTSTONE,7030,146.8500061,-41.98333359
FLORENTINE,7140,146.43333435,-42.58333206
FLOWERDALE,7325,145.66667175,-40.96666718
FLOWERPOT,7054,147.25,-43.20166779
FLOWERPOT,7163,147.25,-43.20166779
FLOWERY GULLY,7270,146.81666565,-41.25
FORCETT,7173,147.6333313,-42.81666565
FOREST,7330,145.25,-40.86666489
FORESTER,7260,147.66667175,-41.06666565
FORTESCUE,7182,147.91667175,-43.08333206
FORTESCUE BAY,7182,147.96665955,-43.15000153
FORTH,7310,146.25,-41.18333435
FORTHSIDE,7310,146.2666626,-41.20000076
FOUR MILE CREEK,7215,148.28334045,-41.54999924
FRANKFORD,7275,146.7666626,-41.34999847
FRANKLIN,7113,147.0166626,-43.08333206
FRANKLIN VILLAGE,7249,147.16667175,-41.5
FREYCINET,7215,148.30000305,-42.20000076
FRIENDLY BEACHES,7215,148.2666626,-41.98333359
GAGEBROOK,7030,147.2666626,-42.75
GARDEN ISLAND CREEK,7112,147.1499939,-43.25
GARDNERS BAY,7112,147.1333313,-43.18333435
GAWLER,7315,146.1499939,-41.18333435
GEEVESTON,7116,146.8999939,-43.16666794
GEILSTON BAY,7015,147.3500061,-42.83333206
GEORGE TOWN,7253,146.81666565,-41.09999847
GLADSTONE,7264,148,-40.96666718
GLAZIERS BAY,7109,147,-43.15000153
GLEBE,7000,147.33332825,-42.88333511
GLEN DHU,7249,147.14332581,-41.45666504
GLEN HUON,7109,146.96665955,-43.03333282
GLENDEVIE,7109,146.9833374,-43.23333359
GLENFERN,7140,146.9833374,-42.83333206
GLENGARRY,7275,146.8666687,-41.34999847
GLENLUSK,7012,147.19999695,-42.83333206
GLENORA,7140,146.8833313,-42.70000076
GLENORCHY,7010,147.28334045,-42.83333206
GOLCONDA,7254,147.30000305,-41.16666794
GOLDEN VALLEY,7304,146.69999695,-41.63333511
GOODWOOD,7010,147.28334045,-42.83333206
GORDON,7150,147.2333374,-43.26666641
GORMANSTON,7466,145.58332825,-42.06666565
GOSHEN,7216,148.1000061,-41.26666641
GOULDS COUNTRY,7216,148.05000305,-41.25
GOWRIE PARK,7306,146.21665955,-41.46666718
GRANTON,7030,147.2333374,-42.75
GRANVILLE HARBOUR,7469,145.03334045,-41.79999924
GRASSTREE HILL,7017,147.3666687,-42.78333282
GRASSY,7256,144.05000305,-40.04999924
GRAVELLY BEACH,7276,146.96665955,-41.28333282
GRAY,7215,148.21665955,-41.61666489
GREAT BAY,7150,147.3666687,-43.20000076
GREENS BEACH,7270,146.7333374,-41.08333206
GRETNA,7140,146.93333435,-42.71666718
GRINDELWALD,7277,147,-41.34999847
GROVE,7109,147.1000061,-42.98333359
GUILDFORD,7321,145.68333435,-41.41666794
GUNNS PLAINS,7315,146.03334045,-41.28333282
HADSPEN,7290,147.06666565,-41.51666641
HAGLEY,7292,146.8833313,-41.53333282
HAMILTON,7140,146.83332825,-42.54999924
HAMPSHIRE,7321,145.78334045,-41.26666641
HARFORD,7307,146.55000305,-41.25
HASTINGS,7109,146.91667175,-43.41666794
HAVENVIEW,7320,145.91667175,-41.08333206
HAWLEY BEACH,7307,146.53334045,-41.15000153
HAYES,7140,147,-42.76666641
HEKA,7315,145.9833374,-41.28333282
HELLYER,7321,145.43333435,-40.86666489
HENRIETTA,7325,145.68333435,-41.15000153
HERDSMANS COVE,7030,147.258,-42.747
HERMITAGE,7030,146.8666687,-42.25
HERRICK,7264,147.8666687,-41.09999847
HEYBRIDGE,7316,145.9833374,-41.08333206
HIGHCLERE,7321,145.80000305,-41.20000076
HIGHCROFT,7183,147.7666626,-43.15000153
HILLCREST,7320,148.30000305,-41.33333206
HILLWOOD,7252,146.9833374,-41.25
HOBART,7000,147.29499817,-42.88700104
HOLLOW TREE,7140,146.93333435,-42.53333282
HOLWELL,7275,146.78334045,-41.28333282
HONEYWOOD,7017,147.28334045,-42.71666718
HOWDEN,7054,147.28334045,-43.03333282
HOWRAH,7018,147.3999939,-42.88333511
HOWTH,7316,146,-41.08333206
HUNTINGFIELD,7055,147.28700256,-42.99200058
HUONVILLE,7109,147.05000305,-43.03333282
IDA BAY,7109,146.8999939,-43.43333435
ILFRAVILLE,7270,146.81666565,-41.15000153
INTERLAKEN,7030,147.16667175,-42.13333511
INTERLAKEN,7120,147.16667175,-42.13333511
INVERESK,7248,147.1333313,-41.43333435
INVERMAY,7248,147.1333313,-41.41666794
IRISHTOWN,7330,145.1333313,-40.91666794
JACKEYS MARSH,7304,146.66667175,-41.68333435
JERICHO,7030,147.28334045,-42.38333511
JETSONVILLE,7260,147.46665955,-41.11666489
JETSONVILLE,7261,147.46665955,-41.11666489
JUDBURY,7109,146.93333435,-43
KAMONA,7260,147.6499939,-41.15000153
KAOOTA,7150,147.16667175,-43.01666641
KARANJA,7140,146.83332825,-42.68333435
KAROOLA,7267,147.1499939,-41.26666641
KAYENA,7270,146.8999939,-41.20000076
KELLEVIE,7176,147.81666565,-42.78333282
KELSO,7270,146.78334045,-41.09999847
KEMPTON,7030,147.19999695,-42.53333282
KENTISH,7306,146.25,-41.38333511
KETTERING,7155,147.25,-43.13333511
KILLIECRANKIE,7255,147.83332825,-39.83333206
KILLORA,7150,147.31666565,-43.09999847
KIMBERLEY,7304,146.4833374,-41.40000153
KINDRED,7310,146.21665955,-41.25
KINGS MEADOWS,7249,147.16299438,-41.47100067
KINGSTON,7050,147.31666565,-42.98333359
KINGSTON,7051,147.31666565,-42.98333359
KINGSTON BEACH,7050,147.31666565,-42.98333359
KOONYA,7187,147.81666565,-43.06666565
LACHLAN,7140,147.03334045,-42.83333206
LACKRANA,7255,148.16667175,-40.09999847
LADY BARRON,7255,148.2333374,-40.21666718
LAKE LEAKE,7210,147.78334045,-42
LAKE MARGARET,7467,145.53334045,-42
LAKE SORELL,7030,147.1499939,-42.06666565
LAKE ST CLAIR,7140,146.16667175,-42.11666489
LALLA,7267,147.18333435,-41.26666641
LANENA,7275,146.96665955,-41.29999924
LAPOINYA,7325,145.56666565,-41.01666641
LATROBE,7307,146.41667175,-41.23333359
LAUDERDALE,7021,147.4833374,-42.91666794
LAUNCESTON,7250,147.1499939,-41.45000076
LAUNCESTON,7900,147.1499939,-41.45000076
LAWITTA,7140,147.0166626,-42.76666641
LEBRINA,7254,147.21665955,-41.18333435
LEEKA,7255,147.78334045,-39.88333511
LEFROY,7252,146.9833374,-41.09999847
LEGANA,7277,147.03334045,-41.36666489
LEGERWOOD,7261,147.68333435,-41.21666718
LEGERWOOD,7263,147.68333435,-41.21666718
LEITH,7315,146.25,-41.16666794
LEMONT,7120,147.6166687,-42.29999924
LENAH VALLEY,7008,147.28334045,-42.86666489
LESLIE VALE,7054,147.2333374,-42.96666718
LEVENDALE,7120,147.56666565,-42.53333282
LEWISHAM,7173,147.6000061,-42.83333206
LIAPOOTAH,7140,146.46665955,-42.31666565
LIAWENEE,7030,146.66667175,-41.90000153
LIENA,7304,146.2333374,-41.54999924
LIETINNA,7260,147.44999695,-41.15000153
LIETINNA,7261,147.44999695,-41.15000153
LIFFEY,7301,146.8500061,-41.68333435
LILEAH,7330,145.16667175,-40.96666718
LILLICO,7310,146.28334045,-41.16666794
LILYDALE,7268,147.21665955,-41.25
LINDISFARNE,7015,147.3500061,-42.84999847
LISLE,7254,147.31666565,-41.23333359
LISLE,7260,147.31666565,-41.23333359
LITTLE PINE LAGOON,7140,146.6000061,-42
LITTLE SWANPORT,7190,147.93333435,-42.33333206
LLANHERNE,7170,147.5,-42.83333206
LOCCOTA,7255,148.05000305,-40.23333359
LOIRA,7275,146.91667175,-41.27166748
LOLLARA,7109,147.06666565,-43
LONDON LAKES,7140,146.53334045,-42.16666794
LONG REACH,7253,146.91667175,-41.15000153
LONGFORD,7301,147.1166687,-41.59999847
LONGLEY,7150,147.19999695,-42.96666718
LONNAVALE,7109,146.81666565,-42.96666718
LOONGANA,7315,145.93333435,-41.40000153
LOORANA,7256,143.8833313,-39.83333206
LORINNA,7306,146.1333313,-41.54999924
LOTTAH,7216,148.0166626,-41.21666718
LOUISVILLE,7190,147.91667175,-42.54999924
LOW HEAD,7253,146.80000305,-41.06666565
LOWDINA,7026,147.41667175,-42.63333511
LOWER BARRINGTON,7306,146.28334045,-41.28333282
LOWER BEULAH,7306,146.3833313,-41.46666718
LOWER LONGLEY,7109,147.1416626,-42.97833252
LOWER MARSHES,7030,147.19999695,-42.34999847
LOWER SANDY BAY,7005,147.33332825,-42.90000153
LOWER SNUG,7054,147.25,-43.06666565
LOWER TURNERS MARSH,7267,147.1166687,-41.20000076
LOWER WATTLE GROVE,7109,146.9833374,-43.15000153
LOWER WILMOT,7310,146.18333435,-41.33333206
LOYETEA,7316,145.94999695,-41.29999924
LUCASTON,7109,147.05000305,-42.98333359
LUGHRATA,7255,147.91667175,-39.96666718
LUINA,7321,145.3833313,-41.46666718
LULWORTH,7252,147.06666565,-41
LUNAWANNA,7150,147.2333374,-43.36666489
LUNE RIVER,7109,146.8999939,-43.43333435
LUTANA,7009,147.31666565,-42.83333206
LYMINGTON,7109,147.06666565,-43.20000076
LYMWOOD,7256,144,-40
LYNCHFORD,7467,145.53334045,-42.11666489
MACQUARIE,7151,145.21333313,-42.21333313
MACQUARIE HEADS,7468,145.19999695,-42.20000076
MACQUARIE PLAINS,7140,146.91667175,-42.71666718
MAGRA,7140,147.05000305,-42.75
MALBINA,7140,147.1166687,-42.79999924
MANGALORE,7030,147.25,-42.66666794
MANGANA,7214,147.8833313,-41.61666489
MARANOA HEIGHTS,7050,147.30166626,-42.98500061
MARGATE,7054,147.2666626,-43.03333282
MARION BAY,7175,147.8500061,-42.81666565
MARRAWAH,7330,144.69999695,-40.91666794
MATHINNA,7214,147.8833313,-41.48333359
MAWBANNA,7321,145.3500061,-40.95000076
MAYBERRY,7304,146.30000305,-41.56666565
MAYDENA,7140,146.6166687,-42.75
MAYFIELD,7248,147.1333313,-41.38333511
MEADOWBANK,7140,146.83332825,-42.59999847
MEANDER,7304,146.6000061,-41.73333359
MELLA,7330,145.06666565,-40.84999847
MELROSE,7310,146.28334045,-41.25
MELTON MOWBRAY,7030,147.18333435,-42.46666718
MEMANA,7255,148.08332825,-39.98333359
MENGHA,7330,145.2333374,-40.90000153
MERSEY FOREST,7304,146.19999695,-41.68333435
MERSEYLEA,7305,146.47166443,-41.36500168
MERTON,7010,147.25,-42.84999847
MEUNNA,7325,145.46665955,-41.08333206
MIANDETTA,7310,146.3500061,-41.20000076
MIDDLESEX,7306,145.93333435,-41.5
MIDDLETON,7163,147.25,-43.23333359
MIDWAY POINT,7171,147.53334045,-42.79999924
MIENA,7030,146.69999695,-42
MILABENA,7325,145.5166626,-41.02666855
MILLERS BLUFF,7030,147.08332825,-41.95000076
MOINA,7306,146.06666565,-41.48333359
MOINA,7310,146.06666565,-41.48333359
MOLE CREEK,7304,146.3999939,-41.56666565
MOLESWORTH,7140,147.1499939,-42.79999924
MOLTEMA,7304,146.53334045,-41.46666718
MONTAGU,7330,144.94999695,-40.78333282
MONTAGU BAY,7018,147.3500061,-42.86666489
MONTANA,7304,146.56666565,-41.59999847
MONTELLO,7320,145.8999939,-41.04999924
MONTROSE,7010,147.2666626,-42.83333206
MONTUMANA,7321,145.5166626,-40.95000076
MOOGARA,7140,146.8999939,-42.78333282
MOONAH,7009,147.30000305,-42.84999847
MOONAH,7892,147.30000305,-42.84999847
MOOREVILLE,7321,145.8500061,-41.08333206
MOORINA,7264,147.8666687,-41.13333511
MOORLEAH,7325,145.6166687,-40.98333359
MORASS BAY,7030,146.91667175,-42.01666641
MORIARTY,7307,146.4833374,-41.21666718
MORNINGTON,7018,147.3999939,-42.86666489
MOUNT DIRECTION,7252,147.0166626,-41.23333359
MOUNT FIELD,7140,146.58332825,-42.66666794
MOUNT HICKS,7325,145.7333374,-41.04999924
MOUNT LLOYD,7140,146.93333435,-42.83333206
MOUNT NELSON,7007,147.31666565,-42.91666794
MOUNT RUMNEY,7170,147.43333435,-42.84999847
MOUNT SEYMOUR,7120,147.44999695,-42.40000153
MOUNT STUART,7000,147.30000305,-42.86666489
MOUNTAIN RIVER,7109,147.1166687,-42.95000076
MOWBRAY,7248,147.1333313,-41.41666794
MOWBRAY HEIGHTS,7248,147.1166687,-41.40000153
MURDUNNA,7178,147.8666687,-42.95000076
MUSSELBORO,7212,147.44999695,-41.46666718
MUSSELROE BAY,7264,148.1333313,-40.88333511
MYALLA,7325,145.56666565,-40.98333359
MYRTLE BANK,7259,147.3500061,-41.28333282
NABAGEENA,7330,145.1166687,-40.98333359
NABOWLA,7254,147.3666687,-41.16666794
NABOWLA,7260,147.3666687,-41.16666794
NALA,7120,147.44999695,-42.31666565
NARACOOPA,7256,144.1166687,-39.91666794
NATIONAL PARK,7140,146.71665955,-42.68333435
NATONE,7321,145.91667175,-41.16666794
NEEDLES,7304,146.55000305,-41.54999924
NEIKA,7054,147.2333374,-42.95000076
NELSON BAY,7330,144.66667175,-41.13333511
NEW NORFOLK,7140,147.05000305,-42.78333282
NEW TOWN,7008,147.30000305,-42.84999847
NEWNHAM,7248,147.1333313,-41.38333511
NEWSTEAD,7250,147.16667175,-41.45000076
NICHOLLS RIVULET,7112,147.1499939,-43.16666794
NIERINNA,7054,147.21665955,-43.03666687
NIERINNA,7150,147.21665955,-43.03666687
NIETTA,7315,146.06666565,-41.36666489
NILE,7212,147.33332825,-41.65000153
NOOK,7306,146.33332825,-41.34999847
NORTH BRUNY,7150,147.3500061,-43.15000153
NORTH HOBART,7000,147.31666565,-42.88333511
NORTH HOBART,7002,147.31666565,-42.88333511
NORTH LILYDALE,7268,147.23500061,-41.2266655
NORTH MOTTON,7315,146.1000061,-41.21666718
NORTH SCOTTSDALE,7260,147.55000305,-41.09999847
NORTHDOWN,7307,146.4833374,-41.18333435
NORWOOD,7250,147.16667175,-41.46666718
NOTLEY HILLS,7275,146.93333435,-41.34999847
NOWHERE ELSE,7306,146.25,-41.36666489
NUBEENA,7184,147.7333374,-43.09999847
NUGARA,7256,143.8999939,-39.93333435
NUGENT,7172,147.75,-42.71666718
NUNAMARA,7259,147.30000305,-41.40000153
OAKDOWNS,7019,147.44999695,-42.90000153
OAKS,7303,146.96665955,-41.58333206
OAKWOOD,7182,147.8500061,-43.11666489
OATLANDS,7120,147.3666687,-42.29999924
OCEAN VISTA,7320,145.8500061,-41.03333282
OLD BEACH,7017,147.2666626,-42.78333282
OLDINA,7325,145.66667175,-41.08333206
OONAH,7325,145.6166687,-41.21666718
OPOSSUM BAY,7023,147.3999939,-43
ORFORD,7190,147.87199402,-42.56100082
ORIELTON,7172,147.53334045,-42.73333359
OSMASTON,7303,146.71665955,-41.54999924
OSTERLEY,7140,146.7333374,-42.34999847
OTAGO,7017,147.30000305,-42.81666565
OUSE,7140,146.69999695,-42.48333359
